,composer,composerLabel
19890,http://data.carnegiehall.org/names/1014823,Demetrios Rodios
19891,http://data.carnegiehall.org/names/1014824,Athanasios Kokkinos
19892,http://data.carnegiehall.org/names/1014825,[first name unknown] Kirsch
19893,http://data.carnegiehall.org/names/1014826,[first name unknown] Psaroudas
19894,http://data.carnegiehall.org/names/1014827,Ramon Zuera
19895,http://data.carnegiehall.org/names/1014828,Olga Kisseleva
19896,http://data.carnegiehall.org/names/1014815,Nikolay Strelnikov
19897,http://data.carnegiehall.org/names/1014816,Raymond Wallace
19898,http://data.carnegiehall.org/names/1014819,Jean-Baptiste Duvernoy
19899,http://data.carnegiehall.org/names/1014820,C. Mullier
19900,http://data.carnegiehall.org/names/1014821,Uda Waldrop
19901,http://data.carnegiehall.org/names/1014822,[first name unknown] Lindh
19902,http://data.carnegiehall.org/names/1014808,[first name unknown] Rubinstein
19903,http://data.carnegiehall.org/names/1014809,Herbert Oliver
19904,http://data.carnegiehall.org/names/1014810,[first name unknown] Siroello
19905,http://data.carnegiehall.org/names/1014811,J. Granville Smith
19906,http://data.carnegiehall.org/names/1014812,Karl Leopold Böhm
19907,http://data.carnegiehall.org/names/1014814,Lou Cooper
19908,http://data.carnegiehall.org/names/1014802,William Keating
19909,http://data.carnegiehall.org/names/1014803,Friedrich Ferdinand Flemming
19910,http://data.carnegiehall.org/names/1014804,[first name unknown] Munn
19911,http://data.carnegiehall.org/names/1014805,Grant Clarke
19912,http://data.carnegiehall.org/names/1014806,[first name unknown] Kelley
19913,http://data.carnegiehall.org/names/1014807,[first name unknown] Blake
19914,http://data.carnegiehall.org/names/1014794,Joe Lyons
19915,http://data.carnegiehall.org/names/1014796,Ferdo Livadic
19916,http://data.carnegiehall.org/names/1014797,William B. Friedlander
19917,http://data.carnegiehall.org/names/1014798,Edward J. Walt
19918,http://data.carnegiehall.org/names/1014799,William H. Woodin
19919,http://data.carnegiehall.org/names/1014800,Monte Carlo
19920,http://data.carnegiehall.org/names/1014784,Pierre Camus
19921,http://data.carnegiehall.org/names/1014785,Arkady Dmitriyevich Filipenko
19922,http://data.carnegiehall.org/names/1014789,David Berlin
19923,http://data.carnegiehall.org/names/1014790,Myung-Whun Choi
19924,http://data.carnegiehall.org/names/1014792,Fernando Benadon
19925,http://data.carnegiehall.org/names/1014793,Dmitri Tymoczko
19926,http://data.carnegiehall.org/names/1012337,Scott Vollschlager
19927,http://data.carnegiehall.org/names/1012339,James Sarjeant
19928,http://data.carnegiehall.org/names/1012341,Dewa Ketut Alit
19929,http://data.carnegiehall.org/names/1012342,Ryan Anthony Francis
19930,http://data.carnegiehall.org/names/1012343,S. Donouroff
19931,http://data.carnegiehall.org/names/1014783,[first name unknown] McCabe
19932,http://data.carnegiehall.org/names/1012331,Benedetto Carulli
19933,http://data.carnegiehall.org/names/1012332,Roberto Montanari
19934,http://data.carnegiehall.org/names/1012333,Eckhard Kopetzki
19935,http://data.carnegiehall.org/names/1012334,Nikolai Ivanov-Radkevich
19936,http://data.carnegiehall.org/names/1012335,Joaquín Gaztambide
19937,http://data.carnegiehall.org/names/1012336,Nuccio D'Angelo
19938,http://data.carnegiehall.org/names/1012322,[first name unknown] Whitehead
19939,http://data.carnegiehall.org/names/1012323,Philipp Scharwenka
19940,http://data.carnegiehall.org/names/1012324,Jessie Lovel Gaynor
19941,http://data.carnegiehall.org/names/1012326,George Batten
19942,http://data.carnegiehall.org/names/1012328,Arturo Cuellar
19943,http://data.carnegiehall.org/names/1012330,Hyacinthe Klosé
19944,http://data.carnegiehall.org/names/1012315,[first name unknown] Spathy
19945,http://data.carnegiehall.org/names/1012316,[first name unknown] Baxter
19946,http://data.carnegiehall.org/names/1012317,Georges Lamothe
19947,http://data.carnegiehall.org/names/1012318,Robert A. Keiser
19948,http://data.carnegiehall.org/names/1012319,W. Decker
19949,http://data.carnegiehall.org/names/1012321,[first name unknown] Myers
19950,http://data.carnegiehall.org/names/1012307,Miska Hauser
19951,http://data.carnegiehall.org/names/1012309,Gloria Coates
19952,http://data.carnegiehall.org/names/1012310,Berislav Sipis
19953,http://data.carnegiehall.org/names/1012311,Milko Lazar
19954,http://data.carnegiehall.org/names/1012312,James Greenhill
19955,http://data.carnegiehall.org/names/1012314,Krino Kalomiri
19956,http://data.carnegiehall.org/names/1012299,Balys Dvarionas
19957,http://data.carnegiehall.org/names/1012300,Vytautas Klova
19958,http://data.carnegiehall.org/names/1012301,Jonas Svedas
19959,http://data.carnegiehall.org/names/1012302,M. Hemar
19960,http://data.carnegiehall.org/names/1012305,[first name unknown] Schlettner
19961,http://data.carnegiehall.org/names/1012306,[first name unknown] Reiser
19962,http://data.carnegiehall.org/names/1012293,Tadeusz Paciorkiewicz
19963,http://data.carnegiehall.org/names/1012294,Alfred Pike
19964,http://data.carnegiehall.org/names/1012295,Walter Cohrssen
19965,http://data.carnegiehall.org/names/1012296,Walter Mourant
19966,http://data.carnegiehall.org/names/1012297,Charlie Dore
19967,http://data.carnegiehall.org/names/1012298,Ivy Haywood
19968,http://data.carnegiehall.org/names/1012284,Perino Fiorentino
19969,http://data.carnegiehall.org/names/1012285,Jean-Louis Martinet
19970,http://data.carnegiehall.org/names/1012286,Nicolas Vallet
19971,http://data.carnegiehall.org/names/1012287,Louise Beach
19972,http://data.carnegiehall.org/names/1012290,Phoebe Palmer Knapp
19973,http://data.carnegiehall.org/names/1012291,William G. Tomer
19974,http://data.carnegiehall.org/names/1012273,Qi Qian
19975,http://data.carnegiehall.org/names/1012276,Mutsuo Shishido
19976,http://data.carnegiehall.org/names/1012277,Manuel Blasco de Nebra
19977,http://data.carnegiehall.org/names/1012280,Rico Stover
19978,http://data.carnegiehall.org/names/1012281,James Matheson
19979,http://data.carnegiehall.org/names/1012282,Keeril Makan
19980,http://data.carnegiehall.org/names/1012266,[first name unknown] Palau
19981,http://data.carnegiehall.org/names/1012268,Jose E. Balsiero
19982,http://data.carnegiehall.org/names/1012269,Mariano Merceron
19983,http://data.carnegiehall.org/names/1012270,Filaret Kolessa
19984,http://data.carnegiehall.org/names/1012271,V.N. Denbsky
19985,http://data.carnegiehall.org/names/1012272,[first name unknown] Korchmarev
19986,http://data.carnegiehall.org/names/1012254,Victor Ekimowskij
19987,http://data.carnegiehall.org/names/1012256,Hugh Aston
19988,http://data.carnegiehall.org/names/1012257,Ushio Torikai
19989,http://data.carnegiehall.org/names/1012258,Keiko Fujiie
19990,http://data.carnegiehall.org/names/1012259,Kazuo Kikkawa
19991,http://data.carnegiehall.org/names/1012262,Uzeir Hagi Bekov
19992,http://data.carnegiehall.org/names/1012246,Cesare Cesarini
19993,http://data.carnegiehall.org/names/1012247,Salvatore Gambardella
19994,http://data.carnegiehall.org/names/1012248,David Gunn
19995,http://data.carnegiehall.org/names/1012249,Thomas L. Read
19996,http://data.carnegiehall.org/names/1012250,Ernest Stires
19997,http://data.carnegiehall.org/names/1012253,Michiel Mensingh
19998,http://data.carnegiehall.org/names/1012235,Carlo Ravasenga
19999,http://data.carnegiehall.org/names/1012236,Stuart Hamblen
20000,http://data.carnegiehall.org/names/1012237,Reginaldo Grazzini
20001,http://data.carnegiehall.org/names/1012238,Angiolo Vagnetti
20002,http://data.carnegiehall.org/names/1012239,Caroline Maude
20003,http://data.carnegiehall.org/names/1012240,Les Pine
20004,http://data.carnegiehall.org/names/1012225,Van Phillips
20005,http://data.carnegiehall.org/names/1012229,[first name unknown] Stephani
20006,http://data.carnegiehall.org/names/1012230,Jean Coulthard
20007,http://data.carnegiehall.org/names/1012232,Joseph de Torres y Martínez Bravo
20008,http://data.carnegiehall.org/names/1012233,David Hugh Jones
20009,http://data.carnegiehall.org/names/1012234,Andre Kopolyoff
20010,http://data.carnegiehall.org/names/1012218,Doug Holck
20011,http://data.carnegiehall.org/names/1012219,Douglas Coombs
20012,http://data.carnegiehall.org/names/1012220,Jonathan Bailey Holland
20013,http://data.carnegiehall.org/names/1012222,Sebastian Schlesinger
20014,http://data.carnegiehall.org/names/1012223,John Dunstaple
20015,http://data.carnegiehall.org/names/1012224,Adolph Deutsch
20016,http://data.carnegiehall.org/names/1012206,Dorival Caymmi
20017,http://data.carnegiehall.org/names/1012207,Bruno Martino
20018,http://data.carnegiehall.org/names/1012213,John Starr Alexander
20019,http://data.carnegiehall.org/names/1012214,Ron Miller
20020,http://data.carnegiehall.org/names/1012215,Sangheung Jung
20021,http://data.carnegiehall.org/names/1012216,Kim Heegab
20022,http://data.carnegiehall.org/names/1012197,Jorge Bravo de Rueda
20023,http://data.carnegiehall.org/names/1012200,Jason Taylor
20024,http://data.carnegiehall.org/names/1012202,Walter Saul
20025,http://data.carnegiehall.org/names/1012203,Ludwig Eller
20026,http://data.carnegiehall.org/names/1012204,Richard Mueller
20027,http://data.carnegiehall.org/names/1012205,James Remington Fairlamb
20028,http://data.carnegiehall.org/names/1012188,Richard M. Jones
20029,http://data.carnegiehall.org/names/1012189,James Rider Randall
20030,http://data.carnegiehall.org/names/1012191,Dong-Sun Chae
20031,http://data.carnegiehall.org/names/1012192,Peter Sang-Wook Jo
20032,http://data.carnegiehall.org/names/1012195,Luis Duncker Lavalle
20033,http://data.carnegiehall.org/names/1012196,Augusto Masias Hinojosa
20034,http://data.carnegiehall.org/names/1012181,Chris Smith
20035,http://data.carnegiehall.org/names/1012182,Ma Rainey
20036,http://data.carnegiehall.org/names/1012183,Joe Burke
20037,http://data.carnegiehall.org/names/1012184,Willie (Memphis Willie B.) Borum
20038,http://data.carnegiehall.org/names/1012186,Bob Cole
20039,http://data.carnegiehall.org/names/1012187,Gene Austin
20040,http://data.carnegiehall.org/names/1012175,Shi-Wen Chin
20041,http://data.carnegiehall.org/names/1012176,Sean O'Boyle
20042,http://data.carnegiehall.org/names/1012177,Jack Feldman
20043,http://data.carnegiehall.org/names/1012178,Henry H. Thiele
20044,http://data.carnegiehall.org/names/1012179,Walter Kittredge
20045,http://data.carnegiehall.org/names/1012180,Artie Matthews
20046,http://data.carnegiehall.org/names/1012167,Paul J. Smith
20047,http://data.carnegiehall.org/names/1012168,Roland Barrett
20048,http://data.carnegiehall.org/names/1012169,Carl Höhne
20049,http://data.carnegiehall.org/names/1012171,Shirley Mier
20050,http://data.carnegiehall.org/names/1012172,Jeff Blumenkrantz
20051,http://data.carnegiehall.org/names/1012154,Salvatore Scuderi
20052,http://data.carnegiehall.org/names/1012155,Antonio Fragoso
20053,http://data.carnegiehall.org/names/1012158,Fred Karlin
20054,http://data.carnegiehall.org/names/1012159,Hyo-shin Na
20055,http://data.carnegiehall.org/names/1012161,Yves de la Casinière
20056,http://data.carnegiehall.org/names/1012166,Jeffrey S. Bishop
20057,http://data.carnegiehall.org/names/1012148,[first name unknown] Bohlmann
20058,http://data.carnegiehall.org/names/1012149,[first name unknown] Bechtel
20059,http://data.carnegiehall.org/names/1012150,Theodore Northrup
20060,http://data.carnegiehall.org/names/1012151,[first name unknown] Dana
20061,http://data.carnegiehall.org/names/1012152,[first name unknown] Carter
20062,http://data.carnegiehall.org/names/1012153,Calixa Lavallee
20063,http://data.carnegiehall.org/names/1012134,Alessandro Parisotti
20064,http://data.carnegiehall.org/names/1012136,Stephen Barchan
20065,http://data.carnegiehall.org/names/1012143,Philipp Kacza
20066,http://data.carnegiehall.org/names/1012146,Herb Quigley
20067,http://data.carnegiehall.org/names/1012147,Clarence Mitchell
20068,http://data.carnegiehall.org/names/1012125,Johann Valentin Rathgeber
20069,http://data.carnegiehall.org/names/1012126,Hans Frankowski
20070,http://data.carnegiehall.org/names/1012129,Michael McGlynn
20071,http://data.carnegiehall.org/names/1012130,Harold Weeks
20072,http://data.carnegiehall.org/names/1012131,Camille Robert
20073,http://data.carnegiehall.org/names/1012133,Domenico Natale Sarro
20074,http://data.carnegiehall.org/names/1012118,Charles Lisbergh
20075,http://data.carnegiehall.org/names/1012119,Georges Lentz
20076,http://data.carnegiehall.org/names/1012120,Wilbur Sweatman
20077,http://data.carnegiehall.org/names/1012121,Lewis F. Muir
20078,http://data.carnegiehall.org/names/1012122,David Tamkin
20079,http://data.carnegiehall.org/names/1012123,Alexander Chesnokov
20080,http://data.carnegiehall.org/names/1012109,Duncan Neilson
20081,http://data.carnegiehall.org/names/1012110,Soo-Hyun Kum
20082,http://data.carnegiehall.org/names/1012111,Debra Kaye
20083,http://data.carnegiehall.org/names/1012112,Nikolai Badinski
20084,http://data.carnegiehall.org/names/1012114,Kurt Stallmann
20085,http://data.carnegiehall.org/names/1012116,Carol Deschere Berendt
20086,http://data.carnegiehall.org/names/1012100,Ivan Hrušovský
20087,http://data.carnegiehall.org/names/1012103,Kerry Turner
20088,http://data.carnegiehall.org/names/1012104,Paul Bazelaire
20089,http://data.carnegiehall.org/names/1012106,Binyang Li
20090,http://data.carnegiehall.org/names/1012107,Ping Jin
20091,http://data.carnegiehall.org/names/1012108,Orianna Webb
20092,http://data.carnegiehall.org/names/1012089,Tigran Mansurian
20093,http://data.carnegiehall.org/names/1012091,David Hahn
20094,http://data.carnegiehall.org/names/1012093,Richard Tuomala
20095,http://data.carnegiehall.org/names/1012096,Gersch Kopit
20096,http://data.carnegiehall.org/names/1012097,Levi Isaac ben Meir
20097,http://data.carnegiehall.org/names/1012098,Chester L. Alwes
20098,http://data.carnegiehall.org/names/1012081,Samuel Ebart
20099,http://data.carnegiehall.org/names/1012083,Michael C. Graves
20100,http://data.carnegiehall.org/names/1012084,Boguslaw Madey
20101,http://data.carnegiehall.org/names/1012086,Miguel Yuste
20102,http://data.carnegiehall.org/names/1012087,Belinda Reynolds
20103,http://data.carnegiehall.org/names/1012088,Joseph Harchanko
20104,http://data.carnegiehall.org/names/1012074,Phil Moore
20105,http://data.carnegiehall.org/names/1012075,Elmore James
20106,http://data.carnegiehall.org/names/1012077,[first name unknown] Gilchrist
20107,http://data.carnegiehall.org/names/1012078,Collette Hausey
20108,http://data.carnegiehall.org/names/1012079,Owen Williams
20109,http://data.carnegiehall.org/names/1012080,Larry Clark
20110,http://data.carnegiehall.org/names/1012064,Larry Shackley
20111,http://data.carnegiehall.org/names/1012065,R. Douglas Helvering
20112,http://data.carnegiehall.org/names/1012066,Yo Goto
20113,http://data.carnegiehall.org/names/1012067,Dilorom Saidminova
20114,http://data.carnegiehall.org/names/1012068,Samuel R. Hazo
20115,http://data.carnegiehall.org/names/1012069,Peter Blair
20116,http://data.carnegiehall.org/names/1012056,Charles Seeger
20117,http://data.carnegiehall.org/names/1012058,Saul Aarons
20118,http://data.carnegiehall.org/names/1012059,Malvina Reynolds
20119,http://data.carnegiehall.org/names/1012060,H. Eckert
20120,http://data.carnegiehall.org/names/1012061,Karl Ferdinand Adam
20121,http://data.carnegiehall.org/names/1012062,Trevor Weston
20122,http://data.carnegiehall.org/names/1012048,G. Aubry
20123,http://data.carnegiehall.org/names/1012049,George Washington Clark
20124,http://data.carnegiehall.org/names/1012050,Joseph Warren
20125,http://data.carnegiehall.org/names/1012051,Mary Carr Moore
20126,http://data.carnegiehall.org/names/1012052,Jesse H. Jones
20127,http://data.carnegiehall.org/names/1012054,Janet Barnes
20128,http://data.carnegiehall.org/names/1012039,Chiel Meijering
20129,http://data.carnegiehall.org/names/1012040,John Black
20130,http://data.carnegiehall.org/names/1012042,Yusheng Lei
20131,http://data.carnegiehall.org/names/1012045,Kyle Bartlett
20132,http://data.carnegiehall.org/names/1012046,Steven Burke
20133,http://data.carnegiehall.org/names/1012047,Tesk Czibla
20134,http://data.carnegiehall.org/names/1012029,Zakariyya Ahmad
